iter	Passed	Remaining
4783	35659	38879
4784	35665	38870
4785	35672	38863
4786	35679	38854
4787	35686	38846
4788	35692	38837
4789	35699	38830
4790	35707	38822
4791	35714	38814
4792	35721	38806
4793	35728	38798
4794	35734	38789
4795	35741	38781
4796	35748	38774
4797	35755	38766
4798	35761	38756
4799	35767	38747
4800	35773	38739
4801	35780	38731
4802	35786	38722
4803	35792	38713
4804	35799	38705
4805	35806	38697
4806	35813	38689
4807	35820	38681
4808	35827	38673
4809	35837	38668
4810	35844	38660
4811	35850	38652
4812	35858	38644
4813	35865	38636
4814	35871	38628
4815	35879	38620
4816	35886	38612
4817	35893	38605
4818	35899	38596
4819	35906	38588
4820	35913	38580
4821	35920	38572
4822	35927	38564
4823	35933	38555
4824	35940	38548
4825	35948	38540
4826	35956	38533
4827	35963	38525
4828	35970	38517
4829	35977	38509
4830	35983	38501
4831	35990	38493
4832	35998	38485
4833	36005	38477
4834	36011	38469
4835	36017	38460
4836	36024	38452
4837	36031	38444
4838	36038	38436
4839	36046	38429
4840	36053	38421
4841	36059	38412
4842	36066	38405
4843	36075	38399
4844	36082	38390
4845	36089	38383
4846	36096	38375
4847	36103	38367
4848	36111	38360
4849	36118	38353
4850	36126	38345
4851	36132	38336
4852	36139	38328
4853	36147	38321
4854	36155	38314
4855	36161	38306
4856	36168	38298
4857	36175	38290
4858	36182	38282
4859	36192	38277
4860	36199	38269
4861	36206	38262
4862	36214	38254
4863	36221	38247
4864	36228	38239
4865	36235	38231
4866	36242	38223
4867	36250	38215
4868	36256	38207
4869	36264	38200
4870	36270	38192
4871	36278	38184
4872	36284	38176
4873	36290	38167
4874	36297	38159
4875	36304	38151
4876	36312	38143
4877	36319	38135
4878	36326	38128
4879	36333	38120
4880	36340	38112
4881	36347	38104
4882	36353	38095
4883	36360	38087
4884	36367	38080
4885	36374	38072
4886	36381	38064
4887	36388	38056
4888	36395	38047
4889	36401	38039
4890	36407	38030
4891	36414	38021
4892	36421	38013
4893	36427	38005
4894	36434	37997
4895	36441	37989
4896	36448	37981
4897	36457	37975
4898	36464	37968
4899	36472	37961
4900	36479	37953
4901	36486	37944
4902	36492	37936
4903	36499	37928
4904	36505	37919
4905	36512	37911
4906	36519	37903
4907	36526	37895
4908	36533	37887
4909	36540	37879
4910	36547	37872
4911	36554	37864
4912	36562	37857
4913	36569	37849
4914	36576	37841
4915	36583	37833
4916	36590	37826
4917	36598	37818
4918	36605	37811
4919	36612	37802
4920	36619	37795
4921	36625	37785
4922	36631	37777
4923	36637	37768
4924	36644	37760
4925	36650	37752
4926	36657	37744
4927	36664	37736
4928	36671	37727
4929	36678	37719
4930	36684	37711
4931	36691	37703
4932	36698	37695
4933	36706	37688
4934	36713	37680
4935	36719	37671
4936	36726	37663
4937	36733	37656
4938	36740	37648
4939	36748	37641
4940	36755	37633
4941	36763	37626
4942	36771	37619
4943	36778	37611
4944	36785	37603
4945	36793	37596
4946	36800	37588
4947	36807	37580
4948	36815	37573
4949	36823	37567
4950	36829	37558
4951	36836	37550
4952	36842	37542
4953	36849	37533
4954	36856	37525
4955	36862	37517
4956	36868	37508
4957	36875	37500
4958	36881	37491
4959	36890	37485
4960	36896	37476
4961	36903	37468
4962	36910	37460
4963	36916	37451
4964	36922	37443
4965	36929	37435
4966	36936	37426
4967	36942	37418
4968	36949	37410
4969	36957	37403
4970	36964	37395
4971	36970	37387
4972	36978	37379
4973	36984	37371
4974	36991	37363
4975	36998	37355
4976	37005	37347
4977	37011	37338
4978	37017	37330
4979	37024	37322
4980	37031	37313
4981	37038	37306
4982	37044	37297
4983	37050	37288
4984	37057	37280
4985	37066	37274
4986	37072	37266
4987	37079	37257
4988	37086	37249
4989	37092	37241
4990	37099	37232
4991	37105	37224
4992	37111	37215
4993	37118	37207
4994	37124	37199
4995	37132	37191
4996	37139	37184
4997	37146	37176
4998	37154	37169
4999	37161	37161
5000	37170	37155
5001	37177	37147
5002	37184	37139
5003	37190	37131
5004	37197	37123
5005	37204	37115
5006	37211	37107
5007	37218	37099
5008	37224	37091
5009	37231	37083
5010	37238	37074
5011	37245	37067
5012	37252	37059
5013	37259	37051
5014	37266	37043
5015	37272	37034
5016	37279	37027
5017	37286	37018
5018	37292	37010
5019	37299	37002
5020	37306	36994
5021	37314	36987
5022	37320	36979
5023	37327	36970
5024	37334	36963
5025	37341	36954
5026	37348	36946
5027	37355	36939
5028	37362	36931
5029	37368	36922
5030	37374	36914
5031	37381	36906
5032	37388	36897
5033	37394	36889
5034	37401	36881
5035	37408	36873
5036	37415	36865
5037	37422	36857
5038	37429	36850
5039	37436	36841
5040	37443	36834
5041	37451	36827
5042	37458	36819
5043	37465	36811
5044	37471	36803
5045	37478	36795
5046	37485	36787
5047	37492	36779
5048	37499	36771
5049	37505	36763
5050	37512	36754
5051	37519	36746
5052	37525	36738
5053	37532	36730
5054	37539	36722
5055	37545	36713
5056	37552	36705
5057	37559	36697
5058	37566	36690
5059	37573	36682
5060	37580	36674
5061	37587	36666
5062	37593	36657
5063	37600	36649
5064	37607	36641
5065	37614	36634
5066	37621	36626
5067	37628	36618
5068	37635	36611
5069	37642	36603
5070	37649	36595
5071	37656	36587
5072	37663	36579
5073	37668	36570
5074	37675	36561
5075	37682	36554
5076	37689	36545
5077	37695	36537
5078	37702	36530
5079	37709	36522
5080	37716	36514
5081	37723	36506
5082	37730	36498
5083	37737	36490
5084	37743	36482
5085	37750	36473
5086	37756	36465
5087	37763	36457
5088	37770	36449
5089	37777	36441
5090	37783	36433
5091	37790	36424
5092	37797	36417
5093	37803	36408
5094	37809	36399
5095	37817	36392
5096	37824	36384
5097	37831	36376
5098	37837	36368
5099	37843	36359
5100	37850	36351
5101	37856	36343
5102	37863	36335
5103	37870	36327
5104	37876	36318
5105	37882	36309
5106	37887	36300
5107	37894	36291
5108	37900	36283
5109	37907	36275
5110	37913	36266
5111	37919	36258
5112	37926	36249
5113	37932	36241
5114	37941	36235
5115	37947	36226
5116	37955	36219
5117	37961	36210
5118	37966	36201
5119	37972	36192
5120	37978	36183
5121	37984	36175
5122	37991	36166
5123	37997	36158
5124	38003	36150
5125	38008	36140
5126	38015	36132
5127	38021	36123
5128	38027	36114
5129	38034	36106
5130	38039	36097
5131	38045	36088
5132	38052	36080
5133	38058	36071
5134	38064	36063
5135	38070	36054
5136	38076	36045
5137	38081	36036
5138	38086	36026
5139	38092	36017
5140	38098	36008
5141	38104	35999
5142	38109	35990
5143	38117	35983
5144	38122	35973
5145	38130	35966
5146	38137	35958
5147	38144	35951
5148	38150	35942
5149	38156	35934
5150	38164	35926
5151	38169	35917
5152	38176	35909
5153	38183	35901
5154	38189	35893
5155	38194	35883
5156	38201	35875
5157	38210	35869
5158	38217	35861
5159	38223	35853
5160	38230	35844
5161	38237	35837
5162	38243	35828
5163	38249	35820
5164	38256	35812
5165	38263	35804
5166	38269	35795
5167	38275	35786
5168	38281	35778
5169	38288	35770
5170	38293	35761
5171	38299	35752
5172	38306	35744
5173	38312	35736
5174	38318	35727
5175	38325	35719
5176	38333	35711
5177	38339	35703
5178	38346	35696
5179	38353	35687
5180	38359	35679
5181	38366	35671
5182	38371	35662
5183	38378	35653
5184	38384	35645
5185	38391	35637
5186	38398	35629
5187	38404	35620
5188	38411	35613
5189	38418	35605
5190	38423	35596
5191	38429	35587
5192	38436	35579
5193	38443	35571
5194	38448	35562
5195	38454	35553
5196	38461	35545
5197	38468	35537
5198	38475	35529
5199	38481	35521
5200	38488	35513
5201	38494	35505
5202	38500	35496
5203	38507	35488
5204	38513	35479
5205	38520	35471
5206	38526	35463
5207	38534	35456
5208	38539	35447
5209	38547	35439
5210	38552	35430
5211	38559	35422
5212	38564	35412
5213	38569	35403
5214	38577	35396
5215	38582	35387
5216	38589	35379
5217	38596	35371
5218	38603	35363
5219	38611	35356
5220	38618	35349
5221	38624	35340
5222	38631	35332
5223	38637	35324
5224	38643	35315
5225	38650	35307
5226	38656	35298
5227	38662	35290
5228	38670	35283
5229	38677	35275
5230	38684	35268
5231	38692	35260
5232	38698	35252
5233	38705	35244
5234	38710	35235
5235	38717	35227
5236	38724	35219
5237	38729	35210
5238	38735	35200
5239	38741	35193
5240	38746	35183
5241	38752	35174
5242	38758	35165
5243	38765	35158
5244	38772	35150
5245	38779	35142
5246	38784	35132
5247	38789	35123
5248	38796	35115
5249	38803	35107
5250	38811	35100
5251	38818	35093
5252	38824	35085
5253	38830	35076
5254	38836	35067
5255	38842	35058
5256	38849	35051
5257	38856	35043
5258	38863	35035
5259	38870	35028
5260	38876	35019
5261	38883	35011
5262	38888	35002
5263	38895	34993
5264	38902	34986
5265	38908	34978
5266	38915	34969
5267	38921	34961
5268	38929	34954
5269	38936	34946
5270	38943	34939
5271	38949	34930
5272	38956	34922
5273	38963	34914
5274	38968	34905
5275	38977	34899
5276	38985	34892
5277	38991	34884
5278	38997	34875
5279	39003	34866
5280	39009	34858
5281	39016	34850
5282	39022	34842
5283	39028	34832
5284	39034	34824
5285	39040	34816
5286	39046	34807
5287	39052	34799
5288	39059	34791
5289	39065	34782
5290	39072	34774
5291	39079	34767
5292	39084	34757
5293	39092	34750
5294	39098	34741
5295	39105	34734
5296	39113	34727
5297	39120	34719
5298	39127	34712
5299	39135	34705
5300	39141	34696
5301	39148	34688
5302	39156	34681
5303	39163	34674
5304	39170	34666
5305	39177	34658
5306	39183	34650
5307	39191	34643
5308	39198	34635
5309	39206	34628
5310	39213	34621
5311	39220	34613
5312	39227	34605
5313	39234	34597
5314	39241	34590
5315	39248	34582
5316	39255	34574
5317	39262	34566
5318	39268	34558
5319	39275	34550
5320	39281	34542
5321	39288	34534
5322	39295	34526
5323	39302	34519
5324	39310	34511
5325	39316	34503
5326	39323	34495
5327	39330	34487
5328	39336	34479
5329	39343	34471
5330	39350	34463
5331	39357	34455
5332	39364	34448
5333	39371	34440
5334	39376	34431
5335	39384	34424
5336	39391	34416
5337	39398	34409
5338	39406	34402
5339	39413	34394
5340	39419	34386
5341	39427	34378
5342	39434	34371
5343	39441	34363
5344	39448	34356
5345	39455	34347
5346	39461	34339
5347	39467	34330
5348	39474	34323
5349	39480	34314
5350	39486	34306
5351	39494	34299
5352	39502	34292
5353	39508	34284
5354	39516	34277
5355	39523	34269
5356	39530	34261
5357	39537	34253
5358	39543	34245
5359	39550	34237
5360	39557	34230
5361	39564	34222
5362	39571	34214
5363	39578	34206
5364	39585	34198
5365	39592	34191
5366	39599	34183
5367	39605	34175
5368	39612	34167
5369	39619	34159
5370	39626	34151
5371	39632	34143
5372	39639	34135
5373	39647	34129
5374	39655	34122
5375	39662	34114
5376	39669	34106
5377	39675	34098
5378	39683	34090
5379	39691	34084
5380	39698	34076
5381	39705	34069
5382	39712	34061
5383	39720	34054
5384	39727	34046
5385	39732	34037
5386	39739	34029
5387	39746	34022
5388	39753	34014
5389	39760	34006
5390	39767	33998
5391	39774	33990
5392	39780	33982
5393	39786	33974
5394	39793	33966
5395	39799	33957
5396	39805	33949
5397	39812	33941
5398	39818	33933
5399	39824	33924
5400	39831	33916
5401	39838	33908
5402	39844	33900
5403	39852	33893
5404	39857	33884
5405	39865	33877
5406	39871	33869
5407	39879	33861
5408	39886	33854
5409	39893	33846
5410	39900	33838
5411	39906	33830
5412	39912	33821
5413	39919	33814
5414	39926	33806
5415	39932	33798
5416	39939	33790
5417	39945	33781
5418	39953	33774
5419	39960	33767
5420	39967	33759
5421	39972	33750
5422	39979	33742
5423	39987	33735
5424	39994	33728
5425	40003	33721
5426	40011	33715
5427	40019	33708
5428	40027	33701
5429	40034	33693
5430	40040	33685
5431	40047	33678
5432	40054	33670
5433	40061	33662
5434	40068	33654
5435	40074	33646
5436	40082	33638
5437	40089	33631
5438	40096	33623
5439	40103	33616
5440	40111	33609
5441	40118	33601
5442	40126	33594
5443	40133	33586
5444	40139	33578
5445	40146	33571
5446	40154	33564
5447	40161	33556
5448	40167	33547
5449	40175	33540
5450	40183	33533
5451	40189	33525
5452	40196	33517
5453	40203	33510
5454	40208	33501
5455	40215	33493
5456	40222	33485
5457	40228	33477
5458	40235	33469
5459	40243	33462
5460	40250	33454
5461	40257	33446
5462	40264	33439
5463	40270	33430
5464	40277	33423
5465	40284	33415
5466	40291	33408
5467	40299	33400
5468	40306	33393
5469	40313	33385
5470	40320	33377
5471	40327	33370
5472	40334	33363
5473	40342	33355
5474	40349	33347
5475	40356	33340
5476	40363	33332
5477	40370	33325
5478	40377	33317
5479	40384	33309
5480	40391	33302
5481	40398	33294
5482	40405	33286
5483	40413	33279
5484	40419	33271
5485	40425	33263
5486	40432	33255
5487	40439	33247
5488	40445	33239
5489	40452	33231
5490	40460	33224
5491	40466	33216
5492	40474	33208
5493	40480	33201
5494	40488	33194
5495	40497	33187
5496	40504	33180
5497	40511	33172
5498	40519	33165
5499	40526	33158
5500	40533	33150
5501	40540	33142
5502	40548	33135
5503	40555	33128
5504	40562	33120
5505	40571	33114
5506	40580	33108
5507	40588	33101
5508	40595	33093
5509	40601	33085
5510	40608	33077
5511	40615	33070
5512	40623	33062
5513	40629	33054
5514	40637	33047
5515	40645	33040
5516	40651	33032
5517	40659	33025
5518	40665	33017
5519	40672	33009
5520	40679	33001
5521	40685	32993
5522	40694	32987
5523	40700	32979
5524	40708	32971
5525	40715	32964
5526	40722	32956
5527	40729	32948
5528	40736	32941
5529	40743	32933
5530	40751	32926
5531	40758	32919
5532	40764	32910
5533	40771	32902
5534	40778	32895
5535	40785	32887
5536	40793	32880
5537	40798	32871
5538	40805	32863
5539	40812	32856
5540	40819	32848
5541	40826	32840
5542	40832	32832
5543	40839	32824
5544	40847	32817
5545	40854	32810
5546	40861	32803
5547	40868	32794
5548	40875	32787
5549	40881	32778
5550	40888	32771
5551	40895	32763
5552	40902	32755
5553	40909	32748
5554	40915	32739
5555	40922	32732
5556	40929	32724
5557	40935	32716
5558	40941	32707
5559	40948	32699
5560	40955	32692
5561	40962	32684
5562	40968	32676
5563	40974	32667
5564	40981	32660
5565	40987	32651
5566	40994	32644
5567	41001	32636
5568	41008	32628
5569	41015	32621
5570	41022	32613
5571	41029	32605
5572	41036	32597
5573	41042	32589
5574	41049	32581
5575	41056	32574
5576	41064	32567
5577	41074	32561
5578	41085	32558
5579	41093	32550
5580	41100	32542
5581	41108	32536
5582	41115	32528
5583	41121	32520
5584	41128	32512
5585	41135	32505
5586	41142	32496
5587	41149	32489
5588	41155	32481
5589	41162	32473
5590	41167	32464
5591	41174	32456
5592	41182	32449
5593	41189	32442
5594	41197	32434
5595	41204	32427
5596	41212	32420
5597	41219	32412
5598	41226	32405
5599	41233	32397
5600	41239	32389
5601	41247	32382
5602	41253	32374
5603	41261	32366
5604	41268	32359
5605	41275	32351
5606	41282	32344
5607	41289	32336
5608	41296	32328
5609	41302	32320
5610	41309	32312
5611	41315	32304
5612	41321	32296
5613	41328	32288
5614	41336	32281
5615	41343	32273
5616	41350	32266
5617	41357	32258
5618	41364	32250
5619	41371	32243
5620	41378	32235
5621	41385	32227
5622	41391	32219
5623	41399	32212
5624	41406	32204
5625	41413	32197
5626	41420	32189
5627	41427	32182
5628	41435	32175
5629	41442	32167
5630	41449	32159
5631	41457	32152
5632	41462	32144
5633	41470	32136
5634	41477	32129
5635	41484	32121
5636	41490	32113
5637	41497	32105
5638	41505	32099
5639	41512	32091
5640	41519	32083
5641	41527	32076
5642	41534	32068
5643	41540	32060
5644	41547	32052
5645	41553	32044
5646	41558	32035
5647	41565	32027
5648	41572	32020
5649	41580	32013
5650	41586	32005
5651	41593	31997
5652	41599	31989
5653	41606	31981
5654	41614	31974
5655	41622	31967
5656	41629	31959
5657	41635	31951
5658	41643	31944
5659	41650	31936
5660	41657	31929
5661	41664	31921
5662	41670	31913
5663	41678	31906
5664	41684	31898
5665	41692	31891
5666	41700	31884
5667	41707	31876
5668	41714	31869
5669	41721	31861
5670	41729	31854
5671	41736	31847
5672	41744	31839
5673	41750	31831
5674	41758	31824
5675	41765	31816
5676	41772	31809
5677	41778	31801
5678	41786	31794
5679	41793	31786
5680	41801	31779
5681	41807	31771
5682	41814	31763
5683	41821	31755
5684	41827	31748
5685	41835	31740
5686	41841	31732
5687	41848	31724
5688	41855	31716
5689	41862	31709
5690	41869	31701
5691	41877	31694
5692	41883	31686
5693	41889	31678
5694	41896	31670
5695	41903	31663
5696	41910	31655
5697	41918	31648
5698	41924	31640
5699	41930	31631
5700	41937	31623
5701	41944	31616
5702	41950	31607
5703	41958	31600
5704	41965	31593
5705	41972	31586
5706	41980	31578
5707	41986	31570
5708	41993	31562
5709	41999	31554
5710	42006	31546
5711	42013	31539
5712	42020	31531
5713	42027	31524
5714	42035	31517
5715	42043	31510
5716	42051	31503
5717	42058	31496
5718	42065	31488
5719	42073	31481
5720	42080	31474
5721	42087	31466
5722	42093	31458
5723	42100	31450
5724	42106	31442
5725	42113	31434
5726	42120	31427
5727	42127	31419
5728	42135	31412
5729	42142	31404
5730	42150	31397
5731	42156	31389
5732	42163	31382
5733	42170	31374
5734	42177	31366
5735	42184	31359
5736	42192	31351
5737	42197	31343
5738	42204	31335
5739	42212	31328
5740	42218	31320
5741	42226	31312
5742	42232	31305
5743	42240	31298
5744	42247	31290
5745	42254	31282
5746	42262	31275
5747	42268	31267
5748	42276	31260
5749	42284	31253
5750	42290	31245
5751	42297	31237
5752	42304	31230
5753	42310	31222
5754	42317	31214
5755	42324	31206
5756	42330	31198
5757	42338	31191
5758	42345	31183
5759	42352	31175
5760	42358	31167
5761	42365	31160
5762	42372	31152
5763	42381	31146
5764	42389	31139
5765	42396	31132
5766	42403	31124
5767	42409	31116
5768	42417	31109
5769	42424	31101
5770	42431	31093
5771	42438	31086
5772	42445	31078
5773	42452	31071
5774	42459	31063
5775	42466	31055
5776	42473	31048
5777	42479	31040
5778	42487	31033
5779	42494	31025
5780	42502	31018
5781	42509	31011
5782	42516	31003
5783	42523	30995
5784	42530	30988
5785	42538	30981
5786	42544	30973
5787	42551	30965
5788	42558	30957
5789	42565	30950
5790	42572	30942
5791	42580	30935
5792	42587	30927
5793	42594	30920
5794	42602	30913
5795	42609	30905
5796	42616	30898
5797	42624	30891
5798	42631	30883
5799	42638	30875
5800	42645	30868
5801	42652	30860
5802	42660	30854
5803	42667	30846
5804	42674	30839
5805	42681	30831
5806	42688	30823
5807	42695	30815
5808	42702	30808
5809	42709	30801
5810	42717	30794
5811	42724	30786
5812	42731	30778
5813	42739	30771
5814	42747	30764
5815	42753	30756
5816	42761	30749
5817	42768	30742
5818	42776	30735
5819	42783	30727
5820	42790	30720
5821	42798	30713
5822	42805	30705
5823	42812	30698
5824	42819	30690
5825	42826	30682
5826	42833	30675
5827	42839	30666
5828	42846	30659
5829	42853	30651
5830	42861	30644
5831	42868	30637
5832	42875	30629
5833	42882	30621
5834	42888	30613
5835	42895	30606
5836	42902	30598
5837	42909	30590
5838	42915	30582
5839	42922	30575
5840	42928	30566
5841	42935	30558
5842	42943	30551
5843	42949	30543
5844	42956	30535
5845	42962	30527
5846	42969	30520
5847	42976	30512
5848	42984	30505
5849	42991	30498
5850	42999	30491
5851	43006	30483
5852	43013	30476
5853	43022	30470
5854	43030	30462
5855	43037	30455
5856	43044	30447
5857	43051	30440
5858	43058	30432
5859	43064	30424
5860	43070	30416
5861	43078	30409
5862	43085	30401
5863	43091	30393
5864	43098	30385
5865	43104	30377
5866	43111	30370
5867	43118	30362
5868	43125	30354
5869	43132	30346
5870	43138	30338
5871	43145	30330
5872	43151	30322
5873	43158	30315
5874	43165	30307
5875	43171	30299
5876	43179	30292
5877	43186	30285
5878	43194	30278
5879	43200	30269
5880	43208	30262
5881	43215	30255
5882	43222	30247
5883	43229	30239
5884	43236	30232
5885	43243	30225
5886	43250	30217
5887	43257	30209
5888	43262	30200
5889	43269	30193
5890	43277	30186
5891	43283	30178
5892	43290	30170
5893	43298	30163
5894	43305	30155
5895	43311	30147
5896	43318	30139
5897	43324	30131
5898	43331	30124
5899	43338	30116
5900	43345	30109
5901	43352	30101
5902	43359	30094
5903	43366	30086
5904	43375	30079
5905	43382	30072
5906	43389	30065
5907	43396	30057
5908	43404	30050
5909	43412	30043
5910	43419	30035
5911	43425	30027
5912	43433	30020
5913	43439	30012
5914	43446	30005
5915	43453	29997
5916	43460	29989
5917	43466	29981
5918	43473	29974
5919	43481	29966
5920	43488	29959
5921	43495	29951
5922	43502	29944
5923	43510	29937
5924	43517	29929
5925	43524	29922
5926	43531	29914
5927	43538	29907
5928	43545	29899
5929	43551	29891
5930	43558	29883
5931	43565	29876
5932	43572	29868
5933	43579	29860
5934	43585	29852
5935	43592	29845
5936	43599	29837
5937	43606	29829
5938	43613	29822
5939	43620	29814
5940	43626	29806
5941	43633	29798
5942	43639	29790
5943	43648	29784
5944	43655	29776
5945	43661	29768
5946	43668	29760
5947	43675	29753
5948	43681	29745
5949	43688	29737
5950	43695	29729
5951	43702	29722
5952	43708	29714
5953	43715	29706
5954	43723	29699
5955	43731	29692
5956	43738	29685
5957	43744	29677
5958	43751	29669
5959	43758	29661
5960	43765	29654
5961	43773	29647
5962	43781	29640
5963	43788	29632
5964	43795	29625
5965	43803	29618
5966	43810	29611
5967	43818	29604
5968	43826	29596
5969	43833	29589
5970	43840	29581
5971	43847	29574
5972	43854	29566
5973	43861	29559
5974	43870	29552
5975	43877	29545
5976	43884	29537
5977	43892	29530
5978	43899	29523
5979	43907	29516
5980	43914	29508
5981	43920	29500
5982	43927	29492
5983	43934	29485
5984	43941	29477
5985	43948	29470
5986	43955	29462
5987	43962	29454
5988	43969	29447
5989	43975	29439
5990	43985	29433
5991	43992	29426
5992	43999	29418
5993	44005	29410
5994	44012	29403
5995	44019	29395
5996	44026	29387
5997	44032	29379
5998	44040	29372
5999	44047	29364
6000	44053	29357
6001	44060	29349
6002	44067	29341
6003	44073	29333
6004	44080	29325
6005	44087	29318
6006	44094	29310
6007	44101	29303
6008	44108	29295
6009	44115	29287
6010	44122	29280
6011	44128	29272
6012	44135	29264
6013	44142	29257
6014	44149	29249
6015	44157	29242
6016	44164	29234
6017	44170	29226
6018	44178	29219
6019	44185	29212
6020	44192	29204
6021	44199	29196
6022	44205	29189
6023	44212	29181
6024	44218	29173
6025	44225	29165
6026	44231	29157
6027	44238	29150
6028	44248	29144
6029	44255	29136
6030	44263	29129
6031	44270	29122
6032	44278	29115
6033	44285	29107
6034	44293	29100
6035	44299	29092
6036	44307	29085
6037	44314	29077
6038	44319	29069
6039	44326	29062
6040	44333	29053
6041	44340	29046
6042	44347	29039
6043	44356	29032
6044	44364	29025
6045	44372	29018
6046	44379	29011
6047	44387	29004
6048	44394	28996
6049	44402	28989
6050	44408	28981
6051	44416	28974
6052	44423	28967
6053	44430	28959
6054	44437	28952
6055	44445	28945
6056	44452	28937
6057	44459	28929
6058	44466	28922
6059	44473	28915
6060	44480	28907
6061	44488	28900
6062	44494	28892
6063	44501	28885
6064	44509	28877
6065	44516	28870
6066	44523	28862
6067	44530	28855
6068	44537	28847
6069	44544	28840
6070	44552	28833
6071	44560	28826
6072	44567	28818
6073	44574	28811
6074	44581	28803
6075	44588	28796
6076	44595	28788
6077	44604	28782
6078	44612	28775
6079	44619	28768
6080	44626	28760
6081	44633	28752
6082	44640	28745
6083	44647	28737
6084	44654	28730
6085	44661	28722
6086	44669	28715
6087	44676	28707
6088	44683	28700
6089	44691	28693
6090	44698	28685
6091	44704	28678
6092	44711	28670
6093	44718	28662
6094	44725	28655
6095	44732	28647
6096	44740	28640
6097	44747	28633
6098	44754	28625
6099	44761	28617
6100	44768	28610
6101	44775	28602
6102	44782	28595
6103	44789	28587
6104	44797	28580
6105	44804	28573
6106	44811	28565
6107	44818	28558
6108	44826	28551
6109	44833	28543
6110	44840	28535
6111	44847	28528
6112	44854	28521
6113	44861	28513
6114	44869	28506
6115	44876	28499
6116	44883	28491
6117	44890	28484
6118	44898	28476
6119	44905	28469
6120	44913	28462
6121	44920	28455
6122	44927	28447
6123	44934	28440
6124	44942	28432
6125	44948	28425
6126	44957	28418
6127	44966	28412
6128	44973	28404
6129	44980	28397
6130	44988	28389
6131	44995	28382
6132	45002	28374
6133	45009	28367
6134	45016	28359
6135	45022	28352
6136	45029	28344
6137	45036	28336
6138	45043	28329
6139	45050	28321
6140	45056	28313
6141	45063	28305
6142	45070	28298
6143	45077	28290
6144	45084	28283
6145	45092	28276
6146	45099	28268
6147	45106	28261
6148	45113	28253
6149	45120	28245
6150	45127	28238
6151	45134	28230
6152	45141	28223
6153	45148	28215
6154	45155	28208
6155	45162	28200
6156	45169	28193
6157	45176	28185
6158	45183	28178
6159	45190	28170
6160	45197	28163
6161	45204	28155
6162	45212	28148
6163	45220	28141
6164	45227	28134
6165	45234	28126
6166	45241	28119
6167	45249	28112
6168	45256	28104
6169	45262	28096
6170	45270	28089
6171	45277	28081
6172	45284	28074
6173	45292	28067
6174	45302	28061
6175	45310	28054
6176	45317	28047
6177	45324	28039
6178	45331	28032
6179	45339	28025
6180	45348	28018
6181	45355	28011
6182	45362	28003
6183	45369	27996
6184	45376	27988
6185	45383	27981
6186	45390	27974
6187	45398	27966
6188	45405	27959
6189	45412	27951
6190	45419	27944
6191	45427	27937
6192	45434	27929
6193	45441	27922
6194	45449	27915
6195	45456	27907
6196	45464	27900
6197	45471	27893
6198	45478	27886
6199	45485	27878
6200	45493	27871
6201	45500	27863
6202	45507	27856
6203	45515	27849
6204	45523	27842
6205	45530	27834
6206	45538	27827
6207	45545	27820
6208	45553	27813
6209	45560	27805
6210	45568	27798
6211	45575	27791
6212	45581	27783
6213	45589	27776
6214	45596	27768
6215	45603	27761
6216	45610	27753
6217	45619	27747
6218	45627	27740
6219	45635	27733
6220	45642	27726
6221	45651	27719
6222	45658	27712
6223	45665	27704
6224	45672	27697
6225	45679	27689
6226	45686	27682
6227	45694	27674
6228	45701	27667
6229	45708	27659
6230	45715	27652
6231	45722	27645
6232	45730	27637
6233	45736	27629
6234	45744	27622
6235	45750	27614
6236	45757	27607
6237	45764	27599
6238	45771	27592
6239	45778	27584
6240	45785	27577
6241	45793	27569
6242	45800	27562
6243	45808	27555
6244	45815	27548
6245	45823	27541
6246	45830	27533
6247	45838	27526
6248	45845	27519
6249	45854	27512
6250	45861	27505
6251	45868	27497
6252	45875	27490
6253	45882	27482
6254	45888	27474
6255	45896	27467
6256	45903	27460
6257	45911	27452
6258	45918	27445
6259	45926	27438
6260	45934	27431
6261	45941	27423
6262	45947	27416
6263	45954	27408
6264	45961	27400
6265	45968	27393
6266	45977	27387
6267	45985	27379
6268	45992	27372
6269	45999	27364
6270	46006	27357
6271	46013	27349
6272	46019	27341
6273	46026	27334
6274	46034	27327
6275	46041	27319
6276	46050	27313
6277	46057	27305
6278	46065	27298
6279	46072	27291
6280	46080	27284
6281	46087	27276
6282	46095	27270
6283	46102	27262
6284	46109	27255
6285	46116	27247
6286	46124	27240
6287	46131	27233
6288	46138	27225
6289	46145	27217
6290	46152	27210
6291	46159	27202
6292	46166	27195
6293	46174	27188
6294	46182	27181
6295	46189	27173
6296	46197	27166
6297	46204	27159
6298	46212	27152
6299	46219	27145
6300	46226	27137
6301	46233	27129
6302	46240	27122
6303	46247	27114
6304	46253	27106
6305	46261	27099
6306	46268	27092
6307	46275	27084
6308	46283	27077
6309	46290	27070
6310	46298	27062
6311	46304	27055
6312	46312	27048
6313	46320	27040
6314	46327	27033
6315	46336	27027
6316	46344	27020
6317	46353	27013
6318	46360	27006
6319	46367	26998
6320	46375	26991
6321	46382	26984
6322	46389	26976
6323	46396	26969
6324	46402	26961
6325	46410	26953
6326	46417	26946
6327	46424	26939
6328	46431	26931
6329	46438	26924
6330	46446	26917
6331	46453	26909
6332	46461	26902
6333	46468	26894
6334	46475	26887
6335	46482	26880
6336	46489	26872
